# "Pollock.dat" produced by dat_write() from ADMButils; Mon May 02 15:14:35 2011
# First Cut 

# Nsp 
 1 

# nFIC 
 2 

# Fyr 
 1978 

# Lyr 
 2007 

# Nage 
 9 

# nMseg 
 1 

# Nseg 
 1 

# AgePartRect 
 1 

# AgeFullRect 
 8 

# Survey_AgeFullRect 
 6 

# FICs_lage 
 1 

# M1yr 
 1978 

# TCwt 
 150 

# CPwt 
 15 

# Bwt 
 1e+15 

# Ywt 
 7 

# Rwt 
 100 

# Bthres 
 1e-07 

# Rthres 
 1 

# TSwt 
 100 100 

# SPwt 
 10 10 

# iM2 
 0 0 0 0 0 0 0 0 0 

# fic_fage 
 1 1 

# fic_lage 
 9 9 

# FICmonth 
 4 10 

# FICyr 
0.0848542589241314 0.0358236851878142 0.0349982546535328 0.0237723993873053 0.0539831569420058 0.0901370143435326 0.0450685071717663 0.0244327438147304 0.0104004247319461
0.0133719746553592 0.024762916028443 0.0734633175510476 0.0338426519055388 0.0364840296152394 0.0487004015226046 0.040281010072934 0.0156831801513472 0.0146926635102095
0.0399508378592214 0.0222866244255987 0.0500210903774549 0.0430874738894908 0.0331823074781136 0.0394555795386525 0.0346680824398202 0.0141974051896407 0.00907973587709577
0.0358236851878142 0.0156831801513472 0.0184896439679041 0.0500210903774549 0.0468844543471854 0.0475447987746106 0.0241025716010179 0.0125465441210778 0.00478749709883232
0.00330172213712574 0.0132068885485029 0.0099051664113772 0.0373094601495208 0.0855146033515565 0.062732720605389 0.0331823074781136 0.0127116302279341 0.00726378870167662
0.00891464977023948 0.00957499419766463 0.0165086106856287 0.0178292995404790 0.0686758204522153 0.128271905027335 0.0571197929722752 0.0156831801513472 0.00429223877826346
0.0404460961797903 0.0343379102261076 0.00610818595368261 0.0345029963329639 0.0467193682403291 0.069666337093353 0.0561292763311375 0.0178292995404790 0.0074288748085329
0.107471055563443 0.0368142018289519 0.0188198161816167 0.0217913661050299 0.0653740983150896 0.0617422039642512 0.0338426519055388 0.0158482662582035 0.0108956830525149
0.00148577496170658 0.0713171981619159 0.0468844543471854 0.0435827322100597 0.0567896207585626 0.0836986561761374 0.0480400570951794 0.0203055911433233 0.0113909413730838
0 0.00462241099197603 0.0221215383187424 0.0264137770970059 0.075444350833323 0.0340077380123951 0.0452335932786226 0.0203055911433233 0.0137021468690718
0 0.0100702525182335 0.00346680824398202 0.022451710532455 0.0630628928191015 0.0774253841155985 0.0416016989277843 0.0302107575547005 0.0199754189296107
0.00313663603026945 0.00412715267140717 0.00330172213712574 0.00363189435083831 0.0396206656455088 0.0846891728172751 0.0699965093070656 0.0312012741958382 0.0257534326695807
0.00049525832056886 0.00181594717541915 0.00280646381655687 0.0102353386250898 0.0158482662582035 0.101197783502904 0.112918897089700 0.05068143480488 0.0267439493107185
0.00330172213712574 0.00264137770970059 0.00577801373997004 0.00264137770970059 0.0208008494638921 0.0359887712946705 0.118696910829670 0.0665297010630836 0.0315314464095508
0.000660344427425147 0.00115560274799401 0.00379698045769460 0.0163435245787724 0.0165086106856287 0.103508988998892 0.0683456482385027 0.109617174952574 0.0614120317505387

# TotFIC1 
 1.94 0.95 1.43 1.43 3.96 0.88 1.03 15.2 1.88 1.66 0.78 1.9 0.65 2.05 1.75 1.62 0.58 3.58 0.64 3.54 2.66 2.22 1.4 1.72 0.72 1.44 0.47 2.17 0.94 2.09 

# TotFIC2 
 1.07 0.88 0.49 1.1 0.79 1 0.28 1.11 0.42 0.54 3.96 1.64 0.77 0.7 0.91 1.1 0.37 0.86 1.01 1.7 2.07 2.3 2.45 2.14 3.18 7.97 3.11 5.09 1.68 0.33 

# M1seg 
 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 

# SurveyCatch_1 
0 0.27 0.413 0.515 0.314 0.116 0.087 0.047 0.18
0.111 0.051 0.084 0.072 0.135 0.104 0.062 0.138 0.189
0.099 0.181 0.093 0.293 0.248 0.154 0.236 0.055 0.067
0.006 0.375 0.049 0.072 0.163 0.209 0.07 0.061 0.423
0.107 1.514 0.855 0.733 0.122 0.267 0.113 0.116 0.134
0.57 0.059 0.019 0.029 0.002 0 0.048 0.026 0.125
0.171 0.128 0.115 0.122 0.115 0.102 0.045 0.038 0.19
0.015 0.336 4.445 3.591 4.545 1.774 0.243 0.017 0.229
0.049 0.149 0.067 0.197 0.102 0.417 0.381 0.13 0.389
0.153 0.908 0.201 0.025 0.035 0.036 0.074 0.08 0.144
0.402 0.024 0.078 0.014 0 0.031 0.022 0.056 0.152
0.057 0.124 0.105 0.437 0.408 0.283 0.17 0.144 0.173
0 0.024 0.238 0.092 0.032 0.051 0.041 0.033 0.133
0.11 0.076 0.434 0.589 0.31 0.258 0.158 0.011 0.107
0.715 0.195 0.146 0.141 0.165 0.082 0.09 0.038 0.182
0.588 0.277 0.327 0.196 0.046 0.089 0.048 0.014 0.036
0.003 0.046 0.099 0.128 0.075 0.071 0.086 0.048 0.025
0.004 0.022 0.868 1.974 0.512 0.124 0.003 0.049 0.024
0.237 0.021 0.008 0.07 0.153 0.082 0.044 0.021 0
0.513 0.478 0.776 0.593 0.712 0.193 0.193 0.034 0.044
0.755 0.26 0.974 0.179 0.058 0.172 0.161 0.069 0.03
0.653 1.115 0.181 0.13 0.038 0.051 0.042 0.012 0
0.736 0.106 0.118 0.084 0.154 0.107 0.055 0.028 0.015
0.671 0.166 0.119 0.075 0.257 0.245 0.115 0.05 0.018
0.04 0.021 0.039 0.219 0.146 0.183 0.057 0.017 0
0.303 0.861 0.046 0.074 0.038 0.052 0.04 0.016 0.013
0.067 0.194 0.046 0.009 0.03 0.063 0.029 0.012 0.023
0.006 0.454 0.015 0.031 0.136 0.932 0.375 0.155 0.063
0.086 0.019 0.022 0.007 0.055 0.312 0.38 0.051 0.012
0.235 0.141 0.203 0.087 0.318 0.426 0.662 0.023 0

# SurveyCatch_2 
